κρεας	flesh | meat
κρεισσων|G2908	better
κρεμαμαι	
κρεμαννυμι	to hang | suspend | to hang
κρεπαλη	
κρημνος	a steep bank
Κρης	a Cretan
Κρησκης	Crescens
Κρητη	Crete
κριθη	barley
κριθινος	of barley
κριμα	judgment | a matter | a law-suit | a case
κρινον	a lily
κρινω	to | separate | select | choose | to approve | esteem | to be of opinion | judge | think | to decide | determine | decree | to judge | adjudge | pronounce judgment | to condemn | to rule | govern | to bring to trial | to go to law
κρισις	a seperating | selection | a decision | judgment | right | justice
Κρισπος	Crispus
κριτηριον	a means of judging | test | criterion | a tribunal
κριτης	a judge
κριτικος	critical | able to discern | judge
κρουω	to strike | knock
κρυβω	
κρυπτη	a crypt | cellar
κρυπτος	hidden | secret
κρυπτω	to hide | conceal
κρυσταλλιζω	to shine like crystal | be crystal-clear
κρυσταλλος	crystal
κρυφαιος	hidden | secret
κρυφη	secretly | in secret
κταομαι	to procure for oneself | get | gain | acquire
κτημα	a possession | property
κτηνος	a beast | a beast of burden
κτητωρ	a possessor
κτιζω	to people | found | to create
κτισις	a founding | settling | foundation | the act of creating | creation | that which has been created | creation
κτισμα	a colony | a created thing | creature
κτιστης	a founder | a creator
κυβεια	
κυβερνησις	steering | pilotage | government
κυβερνητης	a steersman | pilot | a guide | governor
κυβια	dice-playing | trickery | sleight
κυκλευω	to make a circle | go round | to encircle | surround
κυκλοθεν	from all sides | round about
κυκλος	a ring | circle | round about | around
κυκλοω	to move in a circle | revolve | to surround | encircle
κυλισμα	a roll | a rolling | wallowing | a rolling place
κυλισμος	a rolling | wallowing
κυλιω	to roll | roll along | to be rolled | to roll | wallow
κυλλος	crooked | crippled | maimed
κυμα	a wave
κυμβαλον	a cymbal
κυμινον	cummin
κυναριον	a little dog
Κυπριος	of Cyprus | Cyprian
Κυπρος	Cyprus
κυπτω	to bow the head | stoop down
Κυρηναιος	of Cyrene | a Cyrenæan
Κυρηνη	Cyrene
Κυρηνιος	Quirinus | Quirinius
κυρια	a lady
κυριακος	the lord | master | imperial | of the Lord
κυριευω	to be lord | master of | to rule | over
κυριος	having power | authority | lord | master
κυριοτης	lordship | dominion
κυροω	to confirm | ratify | make valid
κυων	a dog
κωλον	a limb | member | carcase
κωλυω	to hinder | restrain | forbid | withhold
κωμη	a village | country town
κωμοπολις	a country town
κωμος	a revel | carousal
κωνωψ	a gnat
Κως	Cos
Κωσαμ	Cosam
κωφος	blunt | dull | dumb | deaf
Λ	lambda | l
λαγχανω	to obtain by lot | to obtain | to draw lots
Λαζαρος	Lazarus
λαθρα	secretly
λαιλαψ	a hurricane | whirlwind
λακεω	
λακτιζω	to kick
λαλεω	to utter | to talk | speak | say
λαλια	loquacity | talk | speech | conversation
λαμα	why
λαμβανω	to take | lay hold of | to receive
Λαμεχ	Lamech
λαμμα	
λαμπας	a torch
λαμπρος	bright | brilliant | brilliant | splendid
λαμπροτης	brightness | brilliancy
λαμπρως	splendidly
λαμπω	to shine
λανθανω	to escape notice | be hidden | from | entertained unawares
λαξευτος	hewn
Λαοδικεια	
Λαοδικευς	a Laodicean
Λαοδικια	Laodicea
λαος	the people | a people
λαρυγξ	larynx | throat
Λασεα	Lasea
λασκω	to clang | crash | crack | to crack | burst noisily | to scream | shout
λατομεω	to hew | hew out
λατρεια	hired service | service | service | worship
λατρευω	to work for hire | to serve | to serve | worship | the worshipper
λαχανον	a garden herb | vegetable
λεββαιος	Lebbæus
λεγιων	a legion
λεγω	to pick out | gather | reckon | recount | to say | speak | affirm | declare | to mean | to call | name
λειμμα	a remnant
λειος	smooth
λειπω	to leave | leave behind | to be left behind | to lack | to be gone | to be wanting
λειτουργεω	to supply public offices at one's own cost | render public service to the State | to serve the State | do a service | serve
λειτουργια	the discharge of a public office at one's own expense | a service | ministry
λειτουργικος	of | for service | ministering
λειτουργος	one who discharges a public office at his own expense | a public servant | a minister | servant
λεμα	
λεντιον	a linen cloth | towel
λεπις	a scale
λεπρα	leprosy
λεπρος	scaly | rough | leprous | a leper
λεπτος	peeled | fine | thin | small | light | a small coin
Λευει|G3017	Levi
Λευειτης	a Levite
Λευειτικος	Levitical
λευκαινω	to whiten | make white
λευκοβυσσινος	white linen
λευκος	bright | brilliant | whitebright | brilliant | white
λεων	a lion
ληθη	forgetfulness
λημα	
λημψις	receiving
ληνος	a trough | vat
ληρος	silly talk | nonsense
ληστης	a robber | brigand
ληψις	
λιαν	very | exceedingly
λιβανος	the frankincense-tree | frankincense
λιβανωτος	frankincense | libanus | a censer
Λιβερτινος	a freedman
Λιβυη	Libya
λιθαζω	to throw stones | to pelt with stones | to stone
λιθινος	of stone
λιθοβολεω	to pelt with stones | to kill by stoning | to stone
λιθος	a stone
λιθοστρωτος	paved with stones | a tessallated pavement
λικμαω	to winnow | to scatter
λιμα	
λιμην	a harbour | haven
λιμμα	
λιμνη	a lake
λιμος	hunger | famine
λινον	flax | linen
Λινος	Linus
λιπαρος	oily | fatty | rich | dainty
λιτρα	libra | as | a pound
λιψ	the SW. wind
λογεια	
λογια	a collection
λογιζομαι	to count | reckon | to reckon | take into account | to consider | calculate | to suppose | judge | deem | to purpose | decide
λογικος	reasonable | rational
λογιον	an oracle
λογιος	learned | eloquent
λογισμος	a reasoning | thought
λογομαχεω	to strive with words
λογομαχια	a strife of words
λογος	a word | a saying | statement | declaration | the word of God | speech | discourse | repute | subject-matter | teaching | doctrine | a story | tale | narrative | matter | affair | thing | reason | a reason | cause | account | regard | reckoning | proportion | analogy | Word | Logos
λογχη	a spear-head | a lance | spear
λοιδορεω	to abuse | revile
λοιδορια	abuse | railing
λοιδορος	railing | abusive | a railer
λοιμος	pestilence | a pest
λοιπος|G3062|G3063	the remaining | the rest | for the future | henceforth | besides | moreover | for the rest
Λουκας	Luke
λουκιος	Lucius
λουτρον	a washing | bath
λουω	to bathe | wash | to wash oneself
λυδδα	Lydda
Λυδια	Lydia
Λυκαονια	Lycaonia
Λυκαονιστι	in Lycaonian
Λυκια	Lydia
λυκος	a wolf
λυμαινομαι	to outrage | maltreat | to corrupt | defile
λυπεω	to distress | grieve | cause pain | grief
λυπη	pain | grief | sorrow
Λυσανιας	Lysanias
Λυσιας	Lysias
λυσις	a loosing
λυσιτελεω	to indemnify | pay | expenses | to be useful | to profit | it profits
λυστρα	Lystra
λυτρον	a ransom
λυτροω	to release on receipt of ransom | to release by paying ransom | to redeem | to deliver
λυτρωσις	a ransoming | redemption | deliverance
λυτρωτης	a redeemer | deliverer
λυχνια	a lampstand
λυχνος	a lamp
λυω	to loose | unbind | release | loosen | dissolve | break up | destroy | to dismiss | to break | annul | cancel
Λωις	Lois
Λωτ	Lot
Μ	mu | m
Μααθ	Maath
Μαγαδαν	Magadan
Μαγδαλα	Magdala
Μαγδαληνος	Magdalene | of Magdala
Μαγεδων	Magedon
μαγεια	
μαγευω	to be a Magus | skilled in Magian lore | to practise magic
μαγια	the lore of the Magians | magic | magic arts | sorceries
μαγος	one of the  | a Magian | a wizard | sorcerer
Μαγωγ	Magog
Μαδιαμ	Midian | the land of Midian
μαζος	the breast
μαθητευω	to be a disciple | to make a disciple
μαθητης	a disciple
μαθητρια	a female disciple
Μαθθαθιας	
Μαθθαιος	Matthew
Μαθθαν	Matthan
Μαθθατ	Matthat
Μαθθιας	Matthias
Μαθουσαλα	Methuselah
Μαιναν	
μαινομαι	to rage | be furious | to rave | be mad
μακαριζω	to bless | pronounce blessed | happy
μακαριος	blessed | happy
μακαρισμος	a declaration of blessedness | felicitation
Μακεδονια	Macedonia
Μακεδων	a Macedonian
μακελλον	a meat-market
μακραν	a long way | far
μακροθεν	from afar | afar
μακροθυμεω	to persevere | to be patient | long-suffering
μακροθυμια	patience | longsuffering
μακροθυμως	with forbearance | patiently
μακρος	long | far | far distant
μακροχρονιος	of long duration | longlived
μαλα	very | very much | exceedingly | more | the more | rather | the rather | sooner | most | most of all | above all
μαλακια	softness | effeminacy | weakness | sickness
μαλακος	soft | mild | gentle | soft | effeminate
Μαλελεηλ	Mahalaleel
μαλιστα	
μαλλον	
Μαλχος	Malchus
μαμμη	mother | a grandmother
μαμωνας	mammon | riches
Μαναην	Manaen
Μανασσης	Manasseh
μανθανω	to learn | to ascertain | to learn | acquire the habit of | be accustomed to
μανια	frenzy | madness
μαννα	manna
μαντευομαι	to divine | practise divination
μαραινω	to quench | to die away | go out | to quench | waste | wear out | to waste away
μαραν_αθα	Maran atha | the Lord cometh
μαργαριτης	a pearl
Μαρθα	Martha
Μαρια	Mary | M. Magdalene
Μαρκος	Mark
μαρμαρος	crystalline stone | marble
μαρτυρ	
μαρτυρεω	to be a witness | bear witness | testify | to witness favourably | give a good report | approve
μαρτυρια	witness | testimony | evidence
μαρτυριον	a testimony | witness | proof
μαρτυρομαι	to summon as witness | to protest | affirm solemnly | to adjure | beseech
μαρτυς	a witness
μασαομαι	to bite | chew
μασθος	
μαστιγοω	to scourge
μαστιζω	to whip | scourge
μαστιξ	a whip | scourge
μαστος	the breast
ματαιολογια	idle | foolish talk
ματαιολογος	talking idly
ματαιος	vain | useless
ματαιοτης	vanity | emptiness | frailty | folly
ματαιοω	to make vain | foolish
ματην	in vain | to no purpose
Ματθαιος	
Ματθαν	
Ματθατ	MatthatMatthat
Ματταθα	Mattatha
Ματταθιας	Mattathias
μαχαιρα	a large knife | dirk | a short sword | dagger | the edge of the sword
μαχη	a fight | a strife | contention | quarrel
μαχομαι	to | fight | to quarrel | dispute
μεγαλαυχεω	to boast great things
μεγαλειος	magnificent | splendid
μεγαλειοτης	splendour | magnificence
μεγαλοπρεπης	befitting a great man | magnificent | majestic
μεγαλυνω	to make great | to declare great | extol | magnify
μεγαλως	greatly
μεγαλωσυνη	greatness | majesty
μεγας	great
μεγεθος	greatness
μεγισταν	the chief men | nobles
μεγιστος	
μεθερμηνευω	to translate | interpret
μεθη	drunkenness
μεθιστημι	to change | remove | to pervert
μεθοδια	craft | deceit
μεθοριον	a border | boundary
μεθυσκω	to make drunk | intoxicate | to get drunk
μεθυσος	drunken
μεθυω	to be drunken
μειγμα	
μειγνυμι	
μειζοτερος	
μειζων	
μελαν	
μελας	black | ink
Μελεα	Melea
μελει	
Μελελεηλ	
μελεταω	to care for | to attend to | practise | to study | ponder
μελι	honey
μελισσιος	made by bees
Μελιτη	Melita | Melitene
μελλω	to be about
μελος	a member | limb
Μελχει	Melchi
Μελχισεδεκ	Melchizedek
μελω	to be an object of care | be a care | to care for
μεμβρανα	parchment
μεμφομαι	to blame | find fault
μεμψιμοιρος	complaining of one's fate | querulous
μεν	indeed . . . but | one . . . another | some . . . some . . . some | partly . . . partly | so then | rather | nay rather
Μεννα	Menna
μενουν	
μενουνγε	nay rather
μεντοι	yet | however
μενω	to stay | abide | remain
μεριζω	to divide | to divide | to distribute | to bestow
μεριμνα	care | anxiety
μεριμναω	to be anxious | to care for
μερις	a part | portion | a division | district
μερισμος	a dividing | division | a distribution | bestowal
μεριστης	a divider
μερος	a part | share | portion | lot | destiny | a part | in part | A class | category | in respect of | in this respect
μεσανυκτιον	
μεσημβρια	noon | the South
μεσιτευω	to interpose | mediate
μεσιτης	an arbitrator | mediator
μεσονυκτιος	of | at midnight | midnight
Μεσοποταμια	Mesopotamia
μεσος	middle | in the middle | midst | between | among | in the midst of | between | in the midst of
μεσοτοιχον	a partition wall
μεσουρανημα	the zenith | mid-heaven
μεσοω	to be in the middle | in the middle of the feast
Μεσσιας	Messiah
μεστος	full
μεστοω	to fill
μετα	among | amid | with | to wage war against | behind | after | after | after
μεταβαινω	to pass over | to withdraw | depart
μεταβαλλω	to turn about | change | to turn oneself about | to change one's mind
μεταγω	to transfer | transport | to turn about | direct
μεταδιδωμι	to give a share of | impart
μεταθεσις	change | removal | change
μεταιρω	to remove | to depart
μετακαλεω	to call from one place to another | to send for
μετακινεω	to move away | remove | to remove oneself | remove | shift
μεταλαμβανω	to have | get a share of | partake | to get
μεταλημψις	participation | taking | receiving
μεταληψις	
μεταλλασσω	to exchange | to change
μεταμελομαι	to regret | repent one
μεταμορφοω	to transform | transfigure
μετανοεω	to change one's mind | purpose | to repent
μετανοια	after-thought | change of mind | repentance
μεταξυ	between | after | afterwards | between
μεταπεμπω	to send after | for | to send for | summon
μεταστρεφω	to turn about | turn | change | to pervert | corrupt
μετασχηματιζω	to change in fashion | appearance | to transfer by a fiction
μετατιθημι	to transfer | to change | to change oneself | pass over
μετατρεπω	to turn about | turnto turn about, turn (Hom., al., but not found in Att..) : c. acc, 
μετεπειτα	afterwards
μετεχω	to partake of | share in
μετεωριζω	to raise on high | to buoy up | to be elated | puffed up | to be anxious | in suspense
μετοικεσια	change of abode | migration
μετοικιζω	to remove | cause to migrate
μετοχη	sharing | fellowship
μετοχος	sharing in | partaking of | a partner | associate
μετρεω	to measure | to measure out | give by measure
μετρητης	a measurer | = 
μετριοπαθεω	to hold one's passions | emotions in restraint | to bear gently with | feel gently towards
μετριως	moderately | exceedingly
μετρον	a measure | by measure | measure
μετωπον	the forehead
μεχρι	as far as | even to | until | until
μη	not | if | though | because not | not | that | lest | perhaps | in order that not | not at all | by no means
μηγε	
μηδαμως	by no means | not at all
μηδε	but not | and not | nor | neither . . . nor | not even
μηδεις	no | none | no one | nothing | in no respect
μηδεποτε	never
μηδεπω	not yet
Μηδος	a Mede | Median
μηθεις	
μηκετι	no more | no longer
μηκος	length
μηκυνω	to lengthen | extend | to grow
μηλωτη	a sheepskin
μην	verily | truly | now verily | full surely
μην_2	a month
μηνυω	to disclose | declare | make known | to inform | report
μη_ουκ	
μηποτε	never | lest ever | lest haply | perhaps | whether haply | if haply
μηπου	lest anywhere | lest haply
μηπω	not yet
μηπως	lest haply | whether haply
μηρος	the thigh
μητε	neither | nor | neither . . . nor
μητηρ	mother
μητι	can this be
μητιγε	let alone | much less | much more
μητις	(v.s. 
μητρα	the womb
μητρολωας	a matricide | a smiter of his mother
μητροπολις	a metropolis | chief city
μια	
μιαινω	to dye | stain | to stain | defile | soil
μιασμα	a stain | defilement
μιασμος	the act of defiling | = 
μιγμα	a mixture
μιγνυμι	to mix | mingle
μικρος	small | little | the little ones
Μιλητος	Miletus
μιλιον	a Roman mile 
μιμεομαι	to imitate
μιμητης	an imitator
μιμνησκω	to remind | reflexive | to remind oneself of | to remember | to forgive | to be remembered
μισεω	to hate
μισθαποδοσια	payment of wages | recompense
μισθαποδοτης	one who pays wages | a rewarder
μισθιος	hired | a hired servant
μισθος	wages | hire | reward
μισθοω	to let out for hire | to hire
μισθωμα	price | hire | a hired dwelling
μισθωτος	hired | a hired servant | hireling
Μιτυληνη	Mytilene | Mitylene
Μιχαηλ	Michael
μνα	a mina
μναομαι	
Μνασων	Mnason
μνεια	remembrance | mention
μνημα	a memorial | a sepulchral monument | a sepulchre | tomb
μνημειον	a memorial | record | a monument | a sepulchre | tomb
μνημη	memory | remembrance | mention | to remember | to make mention
μνημονευω	to call to mind | remember | to make mention of
μνημοσυνον	a memorial
μνηστευω	to woo and win | espouse | to promise in marriage | betroth | to be betrothed
μογγιλαλος	
μογιλαλος	speaking with difficulty | thick-voiced
μογις	with toil | difficulty | hardly
μοιχαλις	an adulteress
μοιχαω	to commit adultery with
μοιχεια	adultery
μοιχευω	to commit adultery
μοιχος	an adulterer
μολις	with difficulty | hardly | scarcely
Μολοχ	Moloch
μολυνω	to stain | soil | defile
μολυσμος	defilement
μομφη	blame | complaint
μονη	a staying | abiding | continuance | a statson | an abode | a monastery
μονογενης	only | only begotten
μονον	
μονος	alone | solitary | forsaken | only | alone | only | alone
μονοφθαλμος	one-eyed | having one eye
μονοω	to leave alone | forsake
μορφη	form | shape | appearance | form
μορφοω	to form
μορφωσις	a forming | shaping | form | outline | semblance
μοσχοποιεω	to make a calf
μοσχος	a young shoot | twig | offspring | a calf | bullock | heifer
μουσικος	skilled in the arts | in music | a minstrel | musician
μοχθος	toil | labour | hardship | distress
μυελος	marrow
μυεω	to initiate into the mysteries | to instruct
μυθος	speech | conversation | a story | narrative | a myth | fable | fiction
μυκαομαι	to low | bellow | to roar
μυκτηριζω	to turn up the nose | sneer at | mock
μυλικος	of a mill
μυλινος	made of mill-stone | = 
μυλος	a mill | a mill-stone
μυλων	a mill-house
Μυρα	Myra
μυριας	ten thousand | a myriad
μυριζω	to anoint
μυριος	numberless | countless | infinite | ten thousand
μυρον	ointment
Μυρρα	
Μυσια	Mysia
μυστηριον	that which is known to the | a mystery | secret doctrine | secret | mystery | In NT, of the counsels of God (cf. Th.: 
Μυτιληνη	
μυωπαζω	to be short-sighted
μωλωψ	a bruise | wound from a stripe
μωμαομαι	to find fault with | blame
μωμος	blame | disgrace | blemish
μωραινω	to be foolish | play the fool | to make foolish | to become foolish | become tasteless
μωρια	foolishness
μωρολογια	foolish talking
μωρος	dull | sluggish | dull | stupid | foolish
Μωυσης	Moses
Ν	Nu | n
Ναασσων	Naasson
Ναγγαι	Naggai
Ναζαρα	Nazareth
Ναζαρηνος	a Nazarene
Ναζωραιος	a Nazarene
Ναθαμ	Nathan
Ναθαναηλ	Nathanael
ναι	yea | verily | even so
Ναιμαν	Naaman
Ναιν	Nain
ναος	a temple | the shrine | temple | sanctuary
Ναουμ	Nahum
ναρδος	nard | the  | ointment of nard
Ναρκισσος	Narcissus
ναυαγεω	to suffer shipwreck
ναυκληρος	a shipowner | shipmaster
ναυς	a ship
ναυτης	a seaman | sailor
Ναχωρ	Nahor
νεανιας	a young man
νεανισκος	a young man | youth | attendant
Νεαπολις	Neapolis
Νεεμαν	
νεκρος	dead | the dead
νεκροω	to make dead | put to death | to be dead
νεκρωσις	a putting to death | a state of death | death
νεομηνια	new moon
νεος	young | youthful | new | younger | Neapolis
νεοσσος	
νεοτης	youth
νεοφυτος	newly planted | a new convert | neophyte | novice
Νερων	Nero
νευω	to nod | beckon
νεφελη	a cloud
Νεφθαλειμ	Naphtali
νεφος	a mass of clouds | a cloud
νεφρος	a kidney | the kidneys | reins
νεωκορος	a temple-keeper
νεωτερικος	youthful
νεωτερος	
νη	by
νηθω	to spin
νηπιαζω	to be a babe
νηπιος	infant | childish | unskilled | simple
Νηρει	Neri
Νηρευς	Nereus
νησιον	a small island
νησος	an island
νηστεια	fasting | a fast
νηστευω	to fast
νηστις	not eating | fasting
νηφαλιος	not mixed with wine | sober | temperate
νηφω	to be sober | abstain from wine | to be sober | calm | circumspect
Νιγερ	Niger
νιζω	
Νικανωρ	Nicanor
νικαω	to conquer | prevail
νικη	victory
Νικοδημος	Nicodemus
Νικολαιτης	a Nicolaitan
Νικολαος	Nicolaus
Νικοπολις	Nicopolis
νικος	victory
Νινευειτης	a Ninevite
Νινευι	Nineveh
νιπτηρ	a basin
νιπτω	to wash | to wash oneself
νοεω	to perceive | understand | to think | consider
νοημα	a | thought | purpose | design
νοθος	a bastard | base born
νομη	a pasture | pasturage | a grazing | feeding
νομιζω	to practise | hold by custom | to deem | consider | suppose
νομικος	relating to law | learned in the law
νομιμως	rightly | lawfully
νομισμα	that which is established by usage | a custom | The current coin
νομοδιδασκαλος	a teacher of the law
νομοθεσια	legislation | lawgiving
νομοθετεω	to make laws | to be furnished with laws | to ordain by law | enact
νομοθετης	a lawgiver
νομος	usage | custom | law
νοος	
νοσεω	to be sick
νοσημα	sickness
νοσος	disease | sickness
νοσσια	a nest | a brood
νοσσιον	a young bird
νοσσος	a young bird
νοσφιζω	to turn away | from | abandon | to set apart | remove | to set apart for oneself | peculate | purloin
νοτος	the south wind | South | the South
νουθεσια	admonition
νουθετεω	to admonish
νουμηνια	
νουνεχως	sensibly | discreetly
νους	mind | understanding | reason | a mind | thought | purpose
Νυμφα	Nympha
Νυμφας	Nymphas
νυμφη	a bride | young wife | young woman | bride | daughter-in-law | a daughter-in-law
νυμφιος	a bridegroom
νυμφων	the bride-chamber
νυν	now | the present | as regards the present | just now | but now | now | presently | presently | forthwith | now | therefore | now | however | as it is
νυνι	now
νυξ	night | by night
νυσσω	to pierce
νυσταζω	to nod in sleep | fall asleep
νυχθημερος	lasting a night and a day | a night and a day
Νωε	Noah
νωθρος	sluggish | slothful
νωτος	the back
Ξ	Xi | x
ξενια	hospitality | entertainment | a place of entertainment | a lodging-place
ξενιζω	to receive as a guest | entertain | to surprise | astonish
ξενοδοχεω	to entertain strangers
ξενος	foreign | alien | strange to | estranged from | ignorant of  | strange | unusual | a foreigner | stranger | the guest | the host
ξεστης	a sextarius | a pitcher
ξηραινω	to dry up | parch | wither | to become | be dry | withered | to waste away
ξηρος	dry | withered
ξυλινος	wooden
ξυλον	wood | a piece of wood | a cudgel | staff | stocks | a tree
ξυραω	late form of 
ξυρεω	to shave | to shave oneself | have oneself shaved
ξυρω	
Ο	omicron | o
ο	he | she | it | his | the one . . . the other | but he | the | foxes | his hand | every one who | daily | as regards the flesh | the son of | the things that pertain to God
ογδοηκοντα	eighty
ογδοος	the eighth | one of eight | with seven others
ογκος	bulk | mass | an encumbrance
οδε	such and such a city
οδευω	to travel | journey
οδηγεω	to lead | to guide | to guide | instruct | teach
οδηγος	a leader | a guide
οδοιπορεω	to travel | journey
οδοιπορια	a journey
οδοποιεω	to make a road | patha journeya journey
οδος	a way | path | road | way | journey | to make | way
οδους	a tooth
οδυναω	to cause pain | suffering | to suffer pain | be tormented | greatly distressed
οδυνη	pain | distress
οδυρμος	lamentation | mourning
Οζειας	Uzziah
Οζιας	
οζω	to smell
οθεν	whence | whence | wherefore
οθονη	fine linen | a sheet | sail
οθονιον	a piece of fine linen | a linen cloth
οιδα	to have seen | perceived | to know | have knowledge of | to know how | respect | appreciate
οικειακος	
οικειος	in | of the house | household affairs | goods | of the same family | kin | kinsmen | of the family of
οικετεια	a household
οικετης	a house-servant | familia
οικεω	to inhabit | to dwell
οικημα	a dwelling | a prison
οικητηριον	a habitation
οικια	a house | dwelling | at home | the household
οικιακος	belonging to the household | one's own
οικοδεσποτεω	to rule a household
οικοδεσποτης	the master of a house | a householder
οικοδομεω	to build a house | to build | the builders | to build up | edify
οικοδομη	building | building up | edifying | a building
οικοδομια	building
οικοδομος	a builder
οικονομεω	to manage as house-steward | be a steward | to manage | regulate | arrange
οικονομια	the office of | stewardship | administration | dispensation
οικονομος	the manager of a household | estate | a house- | land-steward | an administrator | a steward
οικος	a house | dwelling | at home | from house to house | a house | household | family
οικουμενη	the inhabited earth
οικουργος	working at home
οικουρος	watching | keeping the house | a housekeeper | keeping at home
οικτειρω	to pity | have compassion
οικτιρμος	compassion | pity | a heart of compassion
οικτιρμων	merciful
οιμαι	
οινοποτης	a wine-drinker | wine-bibber
οινος	wine
οινοφλυγια	drunkenness | debauchery
οιομαι	to suppose | expect | imagine
οιος	what sort | manner of | such as | but | not as though
οισω	
οκνεω	to shrink | hesitate | to delay
οκνηρος	shrinking | hesitating | timid | slothful | that which causes shrinking | irksome
οκταημερος	of the eighth day | eight days old
οκτω	eight
ολεθρευω	
ολεθριος	destructive | deadly
ολεθρος	ruin | destruction | death
ολιγοπιστια	little faith | trust
ολιγοπιστος	of little faith | trust
ολιγος	few | little | small | slight | in brief | in few words | briefly
ολιγοψυχος	faint-hearted
ολιγωρεω	to esteem lightly | think little of
ολιγως	a little | almost | all buta little | almost | all but
ολοθρευτης	a destroyer
ολοθρευω	to destroy
ολοκαυτωμα	a whole burnt offering
ολοκληρια	completeness | soundness
ολοκληρος	complete | entire
ολολυζω	to cry aloud
ολος	whole | entire | complete
ολοτελης	complete | perfect
Ολυμπας	Olympas
ολυνθος	an unripe fig
ολως	altogether | assuredly | actually
ομβρος	a storm of rain | a shower
ομειρομαι	to desire earnestly | yearn after
ομιλεω	to be in company with | consort with | to converse with
ομιλια	company | association
ομιλος	a crowd | thronga crowd, throng: 
ομιχλη	a mist
ομμα	an eye
ομνυω	to swear | affirm by oath
ομοθυμαδον	with one mind | with one accord
ομοιαζω	to be like
ομοιοπαθης	of like feelings | affections
ομοιος	like | resembling | such as | the same as
ομοιοτης	likeness | in like manner | after the likeness
ομοιοω	to make like | to be made | become like | to liken | compare
ομοιωμα	that which is made like | an image | likeness | likeness | resemblance
ομοιως	likewise | in like manner | equally
ομοιωσις	a making like | becoming like | likeness
ομολογεω	to speak the same language | to agree with | to agree | confess | acknowledge | to agree | promise | to praise
ομολογια	an agreement | assent | compact | confession
ομολογουμενως	as agreed | conformably with | confessedly | by common consent
ομοτεχνος	practising the same craft | of the same trade
ομου	together
ομοω	
ομοφρων	agreeing | of one mind
ομως	yet | but yet | nevertheless
οναρ	a dream | in a dream
οναριον	a young ass
ονειδιζω	to reproach | upbraid
ονειδισμος	a reproach
ονειδος	reproach | censure | blame | matter of reproach | disgrace
Ονησιμος	Onesimus
Ονησιφορος	Onesiphorus
ονικος	of | for an ass
ονινημι	to profit | benefit | help | to have profit | derive benefit
ονομα	the name | By a usage similar to that with ref. to Heb.  | cause | ground | reason | an individual | a person
ονομαζω	to name | mention | address by name | to name, call | give a name to
ονος	an ass
οντως	really | actually | truly
οξος	sour wine
οξυς	sharp | swift
οπη	an opening | a hole
οπισθεν	behind | after
οπισω	back | behind | after | after | behind | after
οπλιζω	to make ready | equip | to arm | to arm oneself
οπλον	a tool | implement | instrument | arms | weapons
οποιος	of what sort | such as
οποτε	when
οπου	where | where | wherever | whither | whithersoever
οπτανω	to allow oneself to be seen | to appear
οπτασια	an appearing | coming into view | a vision
οπτος	roasted | boiled
οπτω	
οπωρα	late summer | early autumn | ripe fruits
οπως	as | how |  in order that |  to the end that | that
οραμα	that which is seen | a sight | spectacle | an appearance | vision
ορασις	the act of seeing | the sense of sight | the eyes | appearance | a vision
ορατος	visible
οραω	to see | to see | perceive | behold | to see | perceive | discern | to see | take heed | beware | to experience | to visit | to see to | care for
οργη	impulse | propensity | disposition | anger | wrath | anger
οργιζω	to make angry | provoke to anger | to be provoked to anger | be angry
οργιλος	inclined to anger | passionate
οργυια	a fathom
ορεγω	to reach | stretch out | to stretch oneself out | reach forth | to reach after | grasp at | aspire to
ορεινος	mountainous | hilly | the hill-country
ορεξις	desire | longing | appetite
ορθοποδεω	to walk straight
ορθος	straight | straight | upright | straight | direct
ορθοτομεω	to cut straight
ορθριζω	to rise early
ορθρινος	early
ορθριος	early | in the early morning
ορθρος	daybreak | dawn | at early dawn
ορθως	rightly
οριζω	to separate | mark off by boundaries | to determine | appoint | designate
ορινος	
οριον	a boundary | bound
ορκιζω	to make | swear | to adjure
ορκος	an oath
ορκωμοσια	affirmation on oath | an oath
ορμαω	to set in motion | urge on | to hasten on | rush
ορμη	a violent movement | impulse | a hostile movement | onset | assault
ορμημα	a rush
ορνεον	a bird
ορνιξ	= 
ορνις	a bird | a cock | a hen
οροθεσια	a setting of boundaries | bounds
ορος	a mountain
ορυσσω	to dig
ορφανος	orphan | fatherless | bereft | friendless | desolate
ορχεομαι	to dance
ος	this | that | but he | the one . . . the other | the one . . . the other | some . . . some | who | which | what | that | which thing | which term | because | wherefore | since | for that | since | whence
οσακις	as often as
οσγε	
οσιος	religiously right | righteous | pious | Holy
οσιοτης	piety | holiness
οσιως	piously | holily
οσμη	a smell | odour
οσον	
οσος	how much | how many | how great | how far | how long | as much as | inasmuch as | as long as | yet how very short a time
οσπερ	
οστεον	a bone
οστις	whoever | anyone who | who is such as | seeing that he | it | they | and he | it | they
οστρακινος	made of clay | earthen
οσφρησις	the sense of smell | smelling
οσφυς	the loin
οταν	whenever | when
οτε	when | since | now that
οτου	
οτι	that | for that | because
ου	where | whithernot | no | no | no | none
ουα	ah! ha!
ουαι	alas! woe!
ουδαμως	in no wise | by no means
ουδε	and not | also not | neither | nor | not even
ουδεις	no | no one | none
ουδεποτε	never
ουδεπω	not yet
ουθεις	
ουκετι	no longer | no more
ουκουν	therefore | so then
ουν	wherefore | therefore | then
ουπω	not yet
ουρα	a tail
